398619,101786,19.456,55.407,38.664,-1.0309,-1.21357
384817,96282,24.744,51.487,35.759,-1.03824,-1.22789
388694,100690,19.645,56.008,39.726,-1.03578,-1.22799
389349,97742,19.862,54.831,38.224,-1.03217,-1.23078
383170,96849,14.349,60.56,46.559,-1.04045,-1.23676
391555,96313,30.96,52.917,37.023,-1.03294,-1.19953
369508,96760,14.247,59.397,45.709,-1.03877,-1.24405
373477,96165,27.232,49.897,34.124,-1.02871,-1.1938
355622,99709,19.45,51.311,36.227,-1.02817,-1.23539
315561,95670,27.252,43.305,29.57,-1.0316,-1.25032
396078,97800,19.756,55.702,39.069,-1.03631,-1.22379
318947,96403,14.344,55.404,43.116,-1.03431,-1.28477
396469,96350,30.841,53.709,37.672,-1.0344,-1.19341
324704,102574,19.143,45.136,31.127,-1.02417,-1.27427
323848,96503,14.224,55.992,43.312,-1.03001,-1.26595
357350,96682,14.346,64.083,51.215,-1.03485,-1.25042
362391,96148,28.538,50.202,35.077,-1.02538,-1.21285
327374,95853,23.443,46.683,32.805,-1.03306,-1.23973
368565,96063,30.334,48.977,34.058,-1.03002,-1.21949
334381,95812,31.129,45.689,32.119,-1.03401,-1.25536
392948,96342,19.756,50.588,34.214,-1.04012,-1.21456
321614,102324,19.168,44.817,30.923,-1.02255,-1.28464
367445,96142,23.438,52.643,37.062,-1.0341,-1.22337
349369,102742,19.276,48.588,33.222,-1.02476,-1.26541
307202,95718,25.332,39.7,27.013,-1.03079,-1.24982
374136,96129,32.639,51.216,36.512,-1.03628,-1.23049
372556,96176,24.733,50.183,34.414,-1.03189,-1.22063
353556,96342,18.948,47.999,32.215,-1.01711,-1.23603
300718,95507,26.762,39.119,25.871,-1.02407,-1.26061
322126,95737,28.761,42.896,28.32,-1.03208,-1.24237
330125,103080,19.142,45.487,31.272,-1.027,-1.27477
371226,96125,19.851,47.6,31.459,-1.03327,-1.20464
323790,100173,19.255,46.133,33.073,-1.03078,-1.26415
321985,95756,30.143,43.485,30.659,-1.03298,-1.26695
382085,102444,19.344,53.114,36.575,-1.02994,-1.24623
377830,102037,19.34,52.403,36.17,-1.0265,-1.23518
361895,96042,27.232,48.319,32.672,-1.03149,-1.21901
336827,95862,19.842,42.79,27.408,-1.03171,-1.24593
355669,96049,28.648,49.704,34.471,-1.02805,-1.20188
349036,95960,29.759,46.822,31.486,-1.03011,-1.22885
372841,97554,19.864,53.075,36.567,-1.02492,-1.24202
305884,95637,25.133,39.605,26.91,-1.02034,-1.24483
398594,96335,25.344,53.803,37.819,-1.04096,-1.20813
368076,103189,19.262,51.299,35.075,-1.02644,-1.2363
397764,96937,15.046,56.012,41.305,-1.04353,-1.22711
381418,96301,29.154,52.529,37.314,-1.03372,-1.20779
311360,95693,26.941,42.624,29.126,-1.02599,-1.25502
386587,96286,27.754,51.427,35.872,-1.03948,-1.20396
389486,96288,19.745,50.096,33.91,-1.0401,-1.20809
380234,96794,14.218,60.269,46.361,-1.04405,-1.24
303171,95563,23.639,39.497,26.307,-1.03565,-1.26433
368483,96718,14.232,59.264,45.608,-1.03818,-1.23943
366893,96758,14.244,59.297,45.563,-1.04193,-1.25153
321007,96432,14.441,61.364,49.91,-1.03436,-1.27865
376319,96199,23.342,53.585,37.953,-1.03958,-1.23353
358733,102814,19.262,49.696,34.119,-1.02582,-1.24585
358078,95916,31.921,48.994,34.612,-1.03516,-1.23073
302020,95535,27.341,40.594,28.459,-1.02403,-1.26565
387789,96186,31.524,51.293,36.205,-1.03483,-1.20613
322929,96494,14.458,61.609,49.916,-1.03746,-1.27496
329746,95813,29.147,44.133,29.174,-1.03134,-1.23614
317498,98531,19.752,45.023,30.512,-1.03543,-1.27771
383367,96233,24.646,51.494,35.612,-1.04081,-1.21692
330955,96526,14.353,56.401,43.662,-1.03216,-1.2571
373082,96159,32.63,51.179,36.358,-1.03812,-1.23199
316574,95651,26.523,40.89,27.863,-1.02435,-1.23331
381215,100566,19.65,54.792,38.879,-1.03261,-1.23897
385366,96283,24.735,51.6,35.81,-1.03723,-1.21677
373143,96466,18.957,50.803,34.42,-1.02716,-1.22777
334125,95897,23.534,47.981,33.566,-1.04218,-1.25267
340082,95945,19.944,43.287,27.713,-1.03187,-1.23962
306182,100212,19.134,43.718,31.626,-1.02569,-1.27619
371025,96139,24.733,49.874,34.319,-1.03468,-1.2305
388062,96281,25.146,52.804,36.72,-1.04145,-1.22249
365443,100801,19.562,52.428,37.024,-1.02506,-1.23784
335442,95791,29.353,44.397,30.314,-1.04053,-1.25167
345168,95948,23.532,49.476,34.611,-1.03593,-1.24538
315797,98541,19.757,44.914,30.424,-1.03192,-1.28395
358250,96654,15.24,51.573,37.405,-1.03328,-1.22867
308759,98420,19.764,43.715,29.827,-1.03787,-1.2863
333306,100315,19.257,47.707,33.825,-1.02632,-1.27695
382909,96845,14.343,60.464,46.512,-1.04174,-1.23963
387768,97666,19.852,54.604,38.074,-1.02779,-1.22903
332185,96630,14.342,61.963,50.319,-1.03766,-1.27204
389953,96906,14.228,66.352,52.916,-1.05175,-1.23476
331469,96501,14.344,56.395,43.66,-1.03088,-1.26178
316010,95977,26.046,38.002,23.656,-1.03336,-1.25844
378199,96542,18.95,51.565,35.018,-1.02018,-1.22389
350628,102654,19.213,48.827,33.418,-1.02862,-1.26098
331099,95841,28.264,45.915,31.575,-1.03321,-1.25816
320754,95666,27.153,42.723,27.813,-1.02469,-1.23233
361948,102588,19.258,50.202,34.469,-1.01971,-1.24403
376092,97644,19.864,53.415,36.869,-1.02849,-1.23165
381184,96270,29.136,52.389,37.333,-1.03149,-1.20458
355629,96036,27.349,47.688,31.967,-1.02298,-1.22046
368385,96180,28.564,50.903,35.619,-1.03112,-1.20437
338175,100805,19.262,48.404,34.177,-1.0319,-1.26528
331865,96771,14.353,61.998,50.272,-1.0371,-1.26445
328459,95802,28.626,43.302,29.305,-1.02579,-1.23958
315951,95681,24.236,41.817,27.664,-1.0195,-1.25686
389825,96361,29.262,53.708,38.524,-1.02809,-1.19641
331490,95797,27.354,44.218,28.968,-1.02904,-1.23326
393454,96356,23.639,56.207,40.471,-1.0353,-1.20895
355415,95999,29.831,47.603,32.22,-1.03755,-1.24067
361240,96676,14.233,58.56,45.159,-1.03621,-1.2419
343977,95917,24.852,46.319,30.967,-1.02962,-1.25017
317963,95645,28.45,42.321,27.92,-1.02331,-1.24658
307017,96390,14.339,54.689,42.712,-1.03446,-1.28058
353648,95991,23.532,50.788,35.515,-1.02794,-1.21644
326271,95993,26.94,39.684,24.91,-1.02711,-1.24081
349509,96690,14.348,63.489,50.876,-1.04132,-1.25749
326096,95726,27.246,43.488,28.324,-1.02896,-1.23616
347088,95979,27.423,46.688,31.015,-1.02824,-1.21215
338851,96212,27.733,41.488,26.561,-1.02961,-1.22865
331783,96483,15.359,48.753,35.263,-1.0278,-1.24361
380879,97674,19.765,54.311,37.464,-1.02784,-1.22962
306100,96263,15.453,45.861,33.454,-1.03078,-1.27781
337256,95851,31.251,46.172,32.454,-1.03388,-1.24914
393407,96314,25.239,52.913,37.119,-1.04138,-1.21147
359910,96784,14.349,64.057,51.37,-1.04039,-1.24833
349212,95979,27.452,46.807,31.214,-1.03405,-1.21664
331454,95854,23.543,47.495,33.259,-1.03358,-1.2397
334656,95830,27.349,44.809,29.519,-1.0331,-1.23699
398248,96321,19.75,51.163,34.875,-1.0433,-1.20238
369738,96180,28.65,50.996,35.766,-1.02527,-1.20753
397615,96872,15.04,56.005,41.259,-1.03993,-1.22357
371038,97591,19.759,53.086,36.372,-1.02509,-1.23161
324834,95755,24.549,43.386,28.572,-1.02018,-1.24747
380891,96489,29.329,47.386,31.81,-1.03664,-1.21122
364178,96066,30.236,48.101,33.557,-1.03609,-1.23435
382367,96178,30.838,51.606,35.815,-1.03471,-1.21028
393088,96307,30.842,53.191,37.326,-1.03411,-1.19233
302303,95824,24.025,35.692,22.102,-1.0313,-1.26581
364334,102733,19.268,50.803,34.824,-1.02631,-1.23957
320292,95669,27.369,41.756,28.357,-1.03243,-1.23859
371611,97653,19.752,53.1,36.423,-1.02853,-1.23057
332095,96104,27.329,40.68,25.713,-1.03512,-1.24695
379026,96242,29.146,52.104,37.018,-1.03184,-1.19399
367785,103094,19.265,51.288,35.067,-1.02258,-1.2345
350116,95917,30.031,46.287,31.817,-1.03329,-1.23268
382116,96232,27.65,51.198,35.374,-1.04341,-1.19634
333367,95883,23.54,47.907,33.467,-1.04106,-1.25411
319931,96052,18.949,43.003,28.369,-1.01408,-1.24555
389888,96580,29.415,48.486,32.959,-1.03803,-1.20473
376928,96767,15.147,53.667,39.453,-1.03574,-1.21116
371350,96746,15.149,53.281,38.808,-1.03674,-1.21768
310834,95632,28.851,41.679,29.466,-1.02609,-1.26806
311900,96431,14.464,61.174,49.694,-1.03397,-1.27916
394152,99526,19.652,56.912,40.532,-1.0306,-1.2191
389887,96580,18.839,53.477,36.767,-1.02741,-1.2246
333890,96539,14.346,56.688,43.714,-1.0282,-1.25463
305321,96248,15.45,45.777,33.362,-1.03113,-1.27992
391119,96340,29.228,53.896,38.575,-1.0396,-1.19349
398877,96625,30.026,49.675,34.354,-1.04393,-1.22057
393641,96377,30.855,53.308,37.367,-1.03974,-1.19591
302375,99643,19.145,43.309,31.429,-1.02919,-1.29071
397219,97943,19.754,55.821,39.177,-1.03243,-1.22984
300774,95919,19.044,39.814,26.372,-1.02393,-1.2806
368730,96712,15.138,52.772,38.504,-1.0341,-1.23148
334229,95784,29.456,44.699,29.776,-1.03436,-1.23712
390660,96626,18.881,53.584,36.769,-1.02736,-1.23087
303156,99749,19.153,43.41,31.422,-1.0281,-1.28872
349089,98534,19.76,50.027,34.025,-1.03229,-1.26381
355831,96668,14.243,58.277,44.758,-1.03458,-1.24752
335640,95912,28.451,46.818,32.173,-1.02573,-1.2341
382783,96836,15.034,54.571,39.959,-1.03627,-1.21484
303898,95607,19.641,37.396,23.517,-1.02922,-1.26652
346617,95902,29.747,46.498,31.217,-1.03038,-1.22097
320043,95709,27.052,42.62,27.717,-1.02363,-1.2274
387756,96279,27.75,51.596,35.962,-1.03403,-1.19684
363558,96751,14.244,59.262,45.361,-1.04006,-1.24407
314943,99871,19.14,44.899,32.33,-1.02493,-1.26017
345919,95888,29.753,46.433,31.118,-1.02893,-1.22151
318363,96076,26.215,38.403,23.955,-1.02795,-1.25624
345660,95943,29.838,45.673,31.415,-1.03242,-1.22454
316898,101916,19.15,44.038,30.521,-1.02107,-1.27113
383315,100331,19.657,55.519,39.225,-1.03704,-1.23802
368361,96740,14.237,59.279,45.608,-1.03941,-1.2437
323062,96092,18.948,43.32,28.717,-1.01283,-1.26778
329454,96525,14.351,56.176,43.56,-1.03333,-1.26383
395033,96899,15.069,55.377,40.859,-1.03888,-1.22158
336670,95796,24.72,45.097,30.018,-1.03237,-1.24195
380332,97669,19.857,54.222,37.368,-1.03318,-1.23805
337897,95871,31.329,46.298,32.549,-1.03903,-1.25743
397057,96345,19.737,51.166,34.718,-1.04076,-1.21428
342523,96641,14.349,62.871,50.668,-1.04173,-1.27607
350284,96022,24.937,46.992,31.662,-1.02714,-1.24145
312273,95955,25.533,37.58,23.213,-1.0336,-1.27331
361354,96381,28.328,44.907,29.51,-1.03482,-1.22102
382483,96249,24.65,51.497,35.57,-1.0461,-1.21887
376530,100413,19.563,54.223,38.372,-1.03287,-1.24488
387027,96847,15.058,54.874,40.308,-1.04205,-1.21256
313439,96472,14.429,61.07,49.766,-1.03209,-1.27816
352627,96695,14.217,57.994,44.664,-1.03901,-1.25647
383267,96214,19.75,49.572,33.159,-1.03465,-1.20994
344802,95945,29.821,45.567,31.302,-1.03345,-1.22889
321287,95688,28.648,42.813,28.323,-1.02851,-1.23541
381565,96230,32.741,52.281,37.455,-1.04263,-1.22467
391675,96292,27.731,52.196,36.468,-1.03305,-1.20117
376534,96471,29.247,46.567,31.21,-1.03775,-1.20889
395091,96956,14.349,66.288,53.118,-1.04686,-1.23737
372301,96170,19.857,47.792,31.764,-1.02934,-1.20135
320003,95749,24.442,42.474,28.12,-1.02289,-1.24186
387527,96833,14.345,60.796,46.814,-1.04278,-1.24743
366282,96149,27.235,49.028,33.369,-1.02358,-1.21066
368799,96126,23.444,52.888,37.166,-1.03337,-1.22565
309572,95850,25.131,37.297,22.964,-1.02663,-1.26682
384707,96561,18.855,52.452,35.971,-1.02346,-1.22724
348698,96636,14.343,63.462,50.869,-1.04286,-1.26899
381259,96871,14.232,60.257,46.398,-1.04423,-1.24013
374738,96173,28.946,51.522,36.422,-1.01836,-1.18818
338838,95839,29.542,44.982,30.659,-1.03914,-1.2486
345554,98493,19.759,49.119,33.422,-1.03416,-1.26739
315147,95665,29.323,42.688,29.862,-1.0311,-1.26134
344012,95868,29.655,46.206,30.863,-1.02788,-1.22322
356593,96030,24.939,47.914,32.515,-1.03248,-1.22078
353678,100389,19.456,50.991,35.922,-1.02689,-1.25514
361610,102729,19.26,50.007,34.379,-1.01981,-1.24581
381955,96846,14.225,60.387,46.513,-1.04331,-1.24656
335945,95790,29.352,44.58,30.416,-1.04135,-1.26041
316177,96086,19.026,42.519,27.964,-1.0116,-1.24978
334303,95806,29.126,44.089,30.106,-1.03989,-1.23438
360608,96043,32.045,49.17,34.853,-1.03644,-1.23632
396808,96989,14.351,66.36,53.171,-1.04775,-1.24057
304219,95889,24.292,35.971,22.306,-1.03467,-1.27308
393135,96620,29.649,48.909,33.339,-1.03504,-1.20832
340429,102065,19.262,47.391,32.568,-1.02704,-1.26843
302684,95721,27.539,40.686,28.56,-1.0274,-1.26649
338615,96541,14.345,57.093,43.943,-1.0297,-1.25809
345210,98492,19.754,49.006,33.372,-1.03277,-1.26911
356979,96679,14.246,58.472,44.865,-1.04097,-1.2499
327841,95778,30.639,44.487,31.263,-1.03367,-1.26341
390234,96240,19.748,50.106,33.959,-1.04192,-1.2077
308577,95669,28.434,41.293,29.156,-1.02834,-1.264
342271,95900,19.852,43.38,27.96,-1.0325,-1.23914
312347,96049,19.04,41.409,27.574,-1.01254,-1.25887
327491,96044,27.042,39.786,25.053,-1.03267,-1.24394
308513,95558,26.543,40.53,26.352,-1.02753,-1.2636
306280,96250,15.452,45.884,33.456,-1.03187,-1.2807
361542,96064,19.858,46.295,30.353,-1.03102,-1.21241
334286,95837,24.736,44.614,29.718,-1.03631,-1.25533
378796,96210,30.749,51.509,35.472,-1.03618,-1.21406
362208,96718,14.224,59.008,45.262,-1.03459,-1.25076
326365,96413,15.344,48.186,34.755,-1.02714,-1.24006
350549,95965,31.626,47.907,33.788,-1.03858,-1.23937
357968,98636,19.751,50.591,34.63,-1.03268,-1.24956
364632,96154,28.553,50.504,35.315,-1.02639,-1.20831
332690,96479,15.358,48.87,35.314,-1.02776,-1.24583
328840,95804,24.648,43.699,29.016,-1.02591,-1.25507
351290,96310,28.121,42.993,27.999,-1.03907,-1.24558
386435,97671,19.748,54.526,37.922,-1.02978,-1.2227
336133,95821,29.427,44.936,29.965,-1.02992,-1.23716
315367,95634,26.933,41.998,27.221,-1.04108,-1.25949
333998,96142,27.415,40.997,25.958,-1.02544,-1.24305
327259,102823,19.137,45.33,31.23,-1.02781,-1.27682
327170,95830,23.456,46.693,32.812,-1.03596,-1.24013
377332,96237,19.74,48.573,32.409,-1.03569,-1.21856
329328,100534,19.263,46.825,33.431,-1.03063,-1.27067
359261,96048,31.944,48.993,34.711,-1.04086,-1.23961
334256,96104,27.435,40.988,25.952,-1.02855,-1.24501
321811,96427,14.347,55.694,43.208,-1.03719,-1.28056
309280,96284,15.441,46.381,33.665,-1.026,-1.26688
357419,96054,24.948,47.991,32.619,-1.03279,-1.2169
389626,102375,19.351,53.953,37.423,-1.03393,-1.23517
397689,96900,15.063,55.974,41.258,-1.04295,-1.22424
332857,95798,29.042,43.892,29.91,-1.0321,-1.24326
358983,96055,23.541,51.591,36.115,-1.03518,-1.21806
399725,96363,23.741,56.501,40.922,-1.04434,-1.21595
320311,96471,14.453,61.385,49.914,-1.03332,-1.27587
371389,96141,19.846,47.6,31.503,-1.03077,-1.20059
358618,96760,14.34,64.169,51.266,-1.03641,-1.24759
355002,98615,19.745,50.395,34.367,-1.02765,-1.25163
350965,95977,24.962,46.973,31.67,-1.02509,-1.23624
331947,95838,28.268,46.121,31.67,-1.02977,-1.24913
355467,96352,18.958,48.122,32.369,-1.01942,-1.22991
365455,96090,30.241,48.304,33.706,-1.03676,-1.22082
398463,96677,18.832,53.993,37.625,-1.02177,-1.20206
361085,96478,18.951,49.094,33.023,-1.01543,-1.24285
371247,101226,19.462,52.903,37.274,-1.02961,-1.23455
351245,96655,14.344,63.457,50.913,-1.04317,-1.26036
340278,102099,19.263,47.374,32.529,-1.02369,-1.26507
395941,96877,14.334,61.272,47.269,-1.04664,-1.2354
312407,95626,26.757,41.807,26.92,-1.03027,-1.25813
328851,96511,14.341,56.19,43.553,-1.02713,-1.25715
335893,95910,23.537,48.092,33.717,-1.03267,-1.24556
387854,97684,19.865,54.639,38.078,-1.03008,-1.22463
324819,96160,18.953,43.403,28.874,-1.01447,-1.269
331019,95804,24.659,44.016,29.208,-1.02148,-1.25053
375934,96881,14.342,65.163,52.164,-1.03846,-1.23798
367708,96795,14.334,64.762,51.668,-1.04115,-1.25576
393850,96346,23.626,56.191,40.463,-1.03972,-1.20753
336267,95833,24.75,45.017,29.921,-1.02807,-1.24561
318245,96478,14.442,61.276,49.813,-1.03203,-1.27349
313673,101660,19.145,43.627,30.266,-1.02227,-1.28406
351368,96063,27.473,46.95,31.517,-1.02424,-1.21703
386122,96251,27.75,51.406,35.774,-1.04039,-1.20276
389199,96495,29.454,48.474,32.802,-1.04045,-1.20765
337947,96592,14.341,57.092,43.906,-1.0304,-1.25623
328576,96086,27.111,39.998,25.302,-1.02933,-1.25641
363474,96081,24.839,49.015,33.268,-1.02616,-1.20805
321244,95757,30.024,43.387,30.556,-1.03352,-1.2621
375537,96207,30.737,49.592,34.762,-1.03719,-1.22006
303395,95895,19.058,40.196,26.62,-1.02315,-1.26599
331375,96505,14.359,56.391,43.656,-1.02839,-1.25338
371800,96116,30.438,49.187,34.361,-1.0383,-1.21807
355308,95966,30.14,46.821,32.307,-1.03787,-1.23936
346083,98442,19.763,49.226,33.522,-1.02814,-1.26088
385387,96771,15.054,54.569,40.204,-1.03368,-1.2175
320039,96065,18.955,43.017,28.418,-1.01235,-1.24626
360182,96671,15.252,51.588,37.561,-1.03579,-1.23526
394740,96992,14.347,66.261,53.12,-1.04606,-1.2372
304674,95585,27.848,40.892,28.812,-1.0249,-1.27602
358895,95998,31.939,48.983,34.604,-1.03892,-1.23538
380902,96212,23.247,54.508,38.565,-1.03503,-1.23196
370765,96811,14.347,64.77,51.814,-1.04975,-1.25735
368985,96515,18.952,50.21,33.916,-1.02731,-1.2344
378008,96217,32.642,51.597,37.055,-1.0466,-1.23744
378607,96858,14.349,65.29,52.22,-1.04468,-1.23704
332757,95789,24.76,44.393,29.512,-1.02944,-1.25069
382415,96256,27.644,51.203,35.362,-1.03624,-1.19748
342254,99757,19.355,49.188,34.769,-1.03416,-1.27076
304868,95550,19.743,37.507,23.613,-1.02299,-1.26054
354231,96646,15.229,51.277,37.155,-1.0347,-1.23426
313920,95705,29.241,42.591,29.757,-1.02954,-1.2682
394996,96294,19.746,51.091,34.506,-1.03534,-1.20678
362198,96048,19.851,46.397,30.363,-1.0308,-1.20291
381736,102432,19.361,52.999,36.575,-1.03133,-1.25149
395172,96311,25.242,53.123,37.318,-1.03675,-1.21116
328976,95803,19.842,41.901,26.711,-1.03267,-1.24064
357209,95988,31.84,48.887,34.512,-1.03547,-1.22883
338847,96180,27.736,41.386,26.463,-1.0289,-1.22331
321971,95738,24.449,42.808,28.324,-1.0285,-1.25289
391841,96313,33.328,53.26,38.503,-1.04283,-1.22252
365562,96100,24.85,49.172,33.566,-1.02235,-1.21063
366065,96108,23.449,52.292,36.869,-1.03868,-1.2244
326517,95772,27.244,43.613,28.376,-1.01606,-1.23325
365346,96477,18.957,49.501,33.522,-1.02343,-1.23723
305423,95602,19.738,37.602,23.719,-1.03108,-1.2726
371297,96167,28.75,51.115,36.064,-1.03008,-1.20425
366771,96365,28.718,45.365,30.103,-1.04056,-1.2202
368019,96134,24.842,49.398,33.918,-1.03131,-1.21614
377709,96251,29.063,52.108,36.843,-1.0364,-1.2111
352469,96600,15.261,50.979,37.008,-1.0338,-1.22852
380642,96349,29.162,52.295,37.221,-1.03621,-1.19893
306466,95614,27.353,40.418,26.471,-1.02238,-1.24269
330588,96531,14.334,61.887,50.213,-1.03372,-1.26454
323536,95681,28.118,42.393,28.763,-1.03301,-1.2502
344677,96292,18.95,46.704,31.266,-1.01883,-1.25386
396020,96327,30.849,53.707,37.618,-1.03246,-1.18691
355627,96667,14.246,58.299,44.768,-1.03425,-1.24765
338105,95829,24.847,45.208,30.263,-1.02859,-1.24369
381909,96248,32.741,52.368,37.513,-1.04313,-1.22465
368497,96100,30.048,49.495,33.974,-1.04136,-1.22339
360793,96071,29.851,48.708,32.923,-1.03229,-1.23444
398808,96370,23.747,56.505,40.919,-1.03906,-1.20559
353416,96005,31.742,48.374,34.173,-1.04116,-1.24756
391113,100932,19.637,56.211,39.97,-1.02912,-1.21659
347224,96000,29.765,46.609,31.318,-1.03622,-1.22312
381105,100543,19.645,54.801,38.773,-1.03743,-1.24295
395977,96927,14.354,61.323,47.26,-1.04534,-1.23687
385815,97655,19.754,54.499,37.928,-1.02695,-1.22521
300890,95439,19.649,36.993,23.215,-1.02193,-1.25813
353177,95945,31.728,48.295,34.114,-1.04001,-1.24613
392977,96320,29.264,53.979,38.727,-1.03854,-1.18598
372204,96419,29.056,46.183,30.604,-1.04282,-1.2214
379839,96225,30.842,51.613,35.566,-1.03583,-1.20706
372171,96173,27.128,49.701,33.976,-1.02283,-1.20141
319213,102089,19.134,44.218,30.763,-1.0277,-1.28329
315548,99915,19.145,45.004,32.369,-1.0233,-1.25752
369650,96174,19.849,47.48,31.308,-1.02845,-1.20761
352089,96598,15.266,50.979,37.008,-1.03644,-1.23259
326117,96047,26.916,39.579,24.857,-1.02564,-1.23955
381198,96244,32.742,52.249,37.355,-1.03966,-1.22332
305314,95843,24.437,36.17,22.458,-1.03306,-1.2763
342880,95947,19.852,43.491,28.014,-1.0393,-1.22976
389188,102335,19.327,53.896,37.424,-1.0314,-1.23292
